"District","FIPS","Year","Free/Reduced Price Meal Eligibility","Variable","Measure Type","Value"
"Bethany School District","","2014-2015","Eligible For Free Lunch","Chronically Absent Students","Percent","-9999"
"Bethany School District","","2014-2015","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Bethany School District","","2014-2015","Not Eligible For Lunch","Chronically Absent Students","Percent","4.3"
"Bethany School District","","2015-2016","Eligible For Free Lunch","Chronically Absent Students","Percent","25.9"
"Bethany School District","","2015-2016","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Bethany School District","","2015-2016","Not Eligible For Lunch","Chronically Absent Students","Percent","3.6"
"Bethany School District","","2016-2017","Eligible For Free Lunch","Chronically Absent Students","Percent","-9999"
"Bethany School District","","2016-2017","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Bethany School District","","2016-2017","Not Eligible For Lunch","Chronically Absent Students","Percent","4.5"
"Bethany School District","","2017-2018","Eligible For Free Lunch","Chronically Absent Students","Percent","-9999"
"Bethany School District","","2017-2018","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Bethany School District","","2017-2018","Not Eligible For Lunch","Chronically Absent Students","Percent","3.8"
"Bethany School District","","2018-2019","Eligible For Free Lunch","Chronically Absent Students","Percent","-9999"
"Bethany School District","","2018-2019","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Bethany School District","","2018-2019","Not Eligible For Lunch","Chronically Absent Students","Percent","3.8"
"Bethany School District","","2019-2020","Eligible For Free Lunch","Chronically Absent Students","Percent","-9999"
"Bethany School District","","2019-2020","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Bethany School District","","2019-2020","Not Eligible For Lunch","Chronically Absent Students","Percent","5.2"
"Bethel School District","900104720","2011-2012","Eligible For Free Lunch","Chronically Absent Students","Percent","15.7"
"Bethel School District","900104720","2011-2012","Eligible For Reduced Lunch","Chronically Absent Students","Percent","11.1"
"Bethel School District","900104720","2011-2012","Not Eligible For Lunch","Chronically Absent Students","Percent","4.4"
"Bethel School District","900104720","2012-2013","Eligible For Free Lunch","Chronically Absent Students","Percent","15.1"
"Bethel School District","900104720","2012-2013","Eligible For Reduced Lunch","Chronically Absent Students","Percent","5.1"
"Bethel School District","900104720","2012-2013","Not Eligible For Lunch","Chronically Absent Students","Percent","5.6"
"Bethel School District","900104720","2013-2014","Eligible For Free Lunch","Chronically Absent Students","Percent","14.9"
"Bethel School District","900104720","2013-2014","Eligible For Reduced Lunch","Chronically Absent Students","Percent","7.9"
"Bethel School District","900104720","2013-2014","Not Eligible For Lunch","Chronically Absent Students","Percent","5.9"
"Bethel School District","900104720","2014-2015","Eligible For Free Lunch","Chronically Absent Students","Percent","10.5"
"Bethel School District","900104720","2014-2015","Eligible For Reduced Lunch","Chronically Absent Students","Percent","5.0"
"Bethel School District","900104720","2014-2015","Not Eligible For Lunch","Chronically Absent Students","Percent","3.4"
"Bethel School District","900104720","2015-2016","Eligible For Free Lunch","Chronically Absent Students","Percent","15.2"
"Bethel School District","900104720","2015-2016","Eligible For Reduced Lunch","Chronically Absent Students","Percent","5.0"
"Bethel School District","900104720","2015-2016","Not Eligible For Lunch","Chronically Absent Students","Percent","5.5"
"Bethel School District","900104720","2016-2017","Eligible For Free Lunch","Chronically Absent Students","Percent","9.8"
"Bethel School District","900104720","2016-2017","Eligible For Reduced Lunch","Chronically Absent Students","Percent","3.6"
"Bethel School District","900104720","2016-2017","Not Eligible For Lunch","Chronically Absent Students","Percent","3.3"
"Bethel School District","900104720","2017-2018","Eligible For Free Lunch","Chronically Absent Students","Percent","10.2"
"Bethel School District","900104720","2017-2018","Eligible For Reduced Lunch","Chronically Absent Students","Percent","7.1"
"Bethel School District","900104720","2017-2018","Not Eligible For Lunch","Chronically Absent Students","Percent","3.9"
"Bethel School District","900104720","2018-2019","Eligible For Free Lunch","Chronically Absent Students","Percent","6.7"
"Bethel School District","900104720","2018-2019","Eligible For Reduced Lunch","Chronically Absent Students","Percent","4.5"
"Bethel School District","900104720","2018-2019","Not Eligible For Lunch","Chronically Absent Students","Percent","3.2"
"Bethel School District","900104720","2019-2020","Eligible For Free Lunch","Chronically Absent Students","Percent","11.1"
"Bethel School District","900104720","2019-2020","Eligible For Reduced Lunch","Chronically Absent Students","Percent","6.0"
"Bethel School District","900104720","2019-2020","Not Eligible For Lunch","Chronically Absent Students","Percent","4.2"
"Bloomfield School District","900305910","2011-2012","Eligible For Free Lunch","Chronically Absent Students","Percent","11.2"
"Bloomfield School District","900305910","2011-2012","Eligible For Reduced Lunch","Chronically Absent Students","Percent","8.1"
"Bloomfield School District","900305910","2011-2012","Not Eligible For Lunch","Chronically Absent Students","Percent","4.4"
"Bloomfield School District","900305910","2012-2013","Eligible For Free Lunch","Chronically Absent Students","Percent","10.5"
"Bloomfield School District","900305910","2012-2013","Eligible For Reduced Lunch","Chronically Absent Students","Percent","5.3"
"Bloomfield School District","900305910","2012-2013","Not Eligible For Lunch","Chronically Absent Students","Percent","6.2"
"Bloomfield School District","900305910","2013-2014","Eligible For Free Lunch","Chronically Absent Students","Percent","10.6"
"Bloomfield School District","900305910","2013-2014","Eligible For Reduced Lunch","Chronically Absent Students","Percent","3.2"
"Bloomfield School District","900305910","2013-2014","Not Eligible For Lunch","Chronically Absent Students","Percent","6.0"
"Bloomfield School District","900305910","2014-2015","Eligible For Free Lunch","Chronically Absent Students","Percent","12.2"
"Bloomfield School District","900305910","2014-2015","Eligible For Reduced Lunch","Chronically Absent Students","Percent","6.3"
"Bloomfield School District","900305910","2014-2015","Not Eligible For Lunch","Chronically Absent Students","Percent","6.4"
"Bloomfield School District","900305910","2015-2016","Eligible For Free Lunch","Chronically Absent Students","Percent","13.0"
"Bloomfield School District","900305910","2015-2016","Eligible For Reduced Lunch","Chronically Absent Students","Percent","5.2"
"Bloomfield School District","900305910","2015-2016","Not Eligible For Lunch","Chronically Absent Students","Percent","5.6"
"Bloomfield School District","900305910","2016-2017","Eligible For Free Lunch","Chronically Absent Students","Percent","11.2"
"Bloomfield School District","900305910","2016-2017","Eligible For Reduced Lunch","Chronically Absent Students","Percent","5.8"
"Bloomfield School District","900305910","2016-2017","Not Eligible For Lunch","Chronically Absent Students","Percent","6.4"
"Bloomfield School District","900305910","2017-2018","Eligible For Free Lunch","Chronically Absent Students","Percent","9.6"
"Bloomfield School District","900305910","2017-2018","Eligible For Reduced Lunch","Chronically Absent Students","Percent","3.1"
"Bloomfield School District","900305910","2017-2018","Not Eligible For Lunch","Chronically Absent Students","Percent","5.6"
"Bloomfield School District","900305910","2018-2019","Eligible For Free Lunch","Chronically Absent Students","Percent","10.9"
"Bloomfield School District","900305910","2018-2019","Eligible For Reduced Lunch","Chronically Absent Students","Percent","5.5"
"Bloomfield School District","900305910","2018-2019","Not Eligible For Lunch","Chronically Absent Students","Percent","5.0"
"Bloomfield School District","900305910","2019-2020","Eligible For Free Lunch","Chronically Absent Students","Percent","14.6"
"Bloomfield School District","900305910","2019-2020","Eligible For Reduced Lunch","Chronically Absent Students","Percent","7.6"
"Bloomfield School District","900305910","2019-2020","Not Eligible For Lunch","Chronically Absent Students","Percent","6.6"
"Bolton School District","901306260","2011-2012","Eligible For Free Lunch","Chronically Absent Students","Percent","13.3"
"Bolton School District","901306260","2011-2012","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Bolton School District","901306260","2011-2012","Not Eligible For Lunch","Chronically Absent Students","Percent","1.4"
"Bolton School District","901306260","2012-2013","Eligible For Free Lunch","Chronically Absent Students","Percent","13.6"
"Bolton School District","901306260","2012-2013","Eligible For Reduced Lunch","Chronically Absent Students","Percent","0.0"
"Bolton School District","901306260","2012-2013","Not Eligible For Lunch","Chronically Absent Students","Percent","2.7"
"Bolton School District","901306260","2013-2014","Eligible For Free Lunch","Chronically Absent Students","Percent","23.4"
"Bolton School District","901306260","2013-2014","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Bolton School District","901306260","2013-2014","Not Eligible For Lunch","Chronically Absent Students","Percent","2.4"
"Bolton School District","901306260","2014-2015","Eligible For Free Lunch","Chronically Absent Students","Percent","25.6"
"Bolton School District","901306260","2014-2015","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Bolton School District","901306260","2014-2015","Not Eligible For Lunch","Chronically Absent Students","Percent","2.1"
"Bolton School District","901306260","2015-2016","Eligible For Free Lunch","Chronically Absent Students","Percent","15.2"
"Bolton School District","901306260","2015-2016","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Bolton School District","901306260","2015-2016","Not Eligible For Lunch","Chronically Absent Students","Percent","1.7"
"Bolton School District","901306260","2016-2017","Eligible For Free Lunch","Chronically Absent Students","Percent","-9999"
"Bolton School District","901306260","2016-2017","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
