"District","FIPS","Year","Free/Reduced Price Meal Eligibility","Variable","Measure Type","Value"
"Bridgeport School District","900108070","2014-2015","Eligible For Free Lunch","Chronically Absent Students","Percent","19.0"
"Bridgeport School District","","2014-2015","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-6666"
"Bridgeport School District","900108070","2014-2015","Not Eligible For Lunch","Chronically Absent Students","Percent","-9999"
"Bridgeport School District","900108070","2015-2016","Eligible For Free Lunch","Chronically Absent Students","Percent","17.4"
"Bridgeport School District","","2015-2016","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-6666"
"Bridgeport School District","","2015-2016","Not Eligible For Lunch","Chronically Absent Students","Percent","-6666"
"Bristol School District","900308490","2011-2012","Eligible For Free Lunch","Chronically Absent Students","Percent","22.2"
"Bristol School District","900308490","2011-2012","Eligible For Reduced Lunch","Chronically Absent Students","Percent","10.5"
"Bristol School District","900308490","2011-2012","Not Eligible For Lunch","Chronically Absent Students","Percent","5.5"
"Bristol School District","900308490","2012-2013","Eligible For Free Lunch","Chronically Absent Students","Percent","18.8"
"Bristol School District","900308490","2012-2013","Eligible For Reduced Lunch","Chronically Absent Students","Percent","9.8"
"Bristol School District","900308490","2012-2013","Not Eligible For Lunch","Chronically Absent Students","Percent","4.8"
"Bristol School District","900308490","2013-2014","Eligible For Free Lunch","Chronically Absent Students","Percent","22.0"
"Bristol School District","900308490","2013-2014","Eligible For Reduced Lunch","Chronically Absent Students","Percent","7.0"
"Bristol School District","900308490","2013-2014","Not Eligible For Lunch","Chronically Absent Students","Percent","5.5"
"Bristol School District","900308490","2014-2015","Eligible For Free Lunch","Chronically Absent Students","Percent","19.3"
"Bristol School District","900308490","2014-2015","Eligible For Reduced Lunch","Chronically Absent Students","Percent","9.5"
"Bristol School District","900308490","2014-2015","Not Eligible For Lunch","Chronically Absent Students","Percent","4.7"
"Bristol School District","900308490","2015-2016","Eligible For Free Lunch","Chronically Absent Students","Percent","15.7"
"Bristol School District","900308490","2015-2016","Eligible For Reduced Lunch","Chronically Absent Students","Percent","6.1"
"Bristol School District","900308490","2015-2016","Not Eligible For Lunch","Chronically Absent Students","Percent","3.8"
"Brookfield School District","900108980","2011-2012","Eligible For Free Lunch","Chronically Absent Students","Percent","9.1"
"Brookfield School District","900108980","2011-2012","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Brookfield School District","900108980","2011-2012","Not Eligible For Lunch","Chronically Absent Students","Percent","4.5"
"Brookfield School District","900108980","2012-2013","Eligible For Free Lunch","Chronically Absent Students","Percent","3.6"
"Brookfield School District","900108980","2012-2013","Eligible For Reduced Lunch","Chronically Absent Students","Percent","0.0"
"Brookfield School District","900108980","2012-2013","Not Eligible For Lunch","Chronically Absent Students","Percent","1.9"
"Brookfield School District","900108980","2013-2014","Eligible For Free Lunch","Chronically Absent Students","Percent","9.9"
"Brookfield School District","900108980","2013-2014","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Brookfield School District","900108980","2013-2014","Not Eligible For Lunch","Chronically Absent Students","Percent","3.7"
"Brookfield School District","900108980","2014-2015","Eligible For Free Lunch","Chronically Absent Students","Percent","6.8"
"Brookfield School District","900108980","2014-2015","Eligible For Reduced Lunch","Chronically Absent Students","Percent","13.6"
"Brookfield School District","900108980","2014-2015","Not Eligible For Lunch","Chronically Absent Students","Percent","3.5"
"Brookfield School District","900108980","2015-2016","Eligible For Free Lunch","Chronically Absent Students","Percent","3.5"
"Brookfield School District","900108980","2015-2016","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Brookfield School District","900108980","2015-2016","Not Eligible For Lunch","Chronically Absent Students","Percent","2.1"
"Brooklyn School District","","2011-2012","Eligible For Free Lunch","Chronically Absent Students","Percent","15.6"
"Brooklyn School District","","2011-2012","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Brooklyn School District","","2011-2012","Not Eligible For Lunch","Chronically Absent Students","Percent","4.1"
"Brooklyn School District","","2012-2013","Eligible For Free Lunch","Chronically Absent Students","Percent","15.8"
"Brooklyn School District","","2012-2013","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Brooklyn School District","","2012-2013","Not Eligible For Lunch","Chronically Absent Students","Percent","3.7"
"Brooklyn School District","","2013-2014","Eligible For Free Lunch","Chronically Absent Students","Percent","11.1"
"Brooklyn School District","","2013-2014","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Brooklyn School District","","2013-2014","Not Eligible For Lunch","Chronically Absent Students","Percent","1.7"
"Brooklyn School District","","2014-2015","Eligible For Free Lunch","Chronically Absent Students","Percent","14.8"
"Brooklyn School District","","2014-2015","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Brooklyn School District","","2014-2015","Not Eligible For Lunch","Chronically Absent Students","Percent","2.2"
"Brooklyn School District","","2015-2016","Eligible For Free Lunch","Chronically Absent Students","Percent","4.6"
"Brooklyn School District","","2015-2016","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Brooklyn School District","","2015-2016","Not Eligible For Lunch","Chronically Absent Students","Percent","1.5"
"Canaan School District","","2011-2012","Eligible For Free Lunch","Chronically Absent Students","Percent","-9999"
"Canaan School District","","2011-2012","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-6666"
"Canaan School District","","2011-2012","Not Eligible For Lunch","Chronically Absent Students","Percent","10.0"
"Canaan School District","","2012-2013","Eligible For Free Lunch","Chronically Absent Students","Percent","-9999"
"Canaan School District","","2012-2013","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-6666"
"Canaan School District","","2012-2013","Not Eligible For Lunch","Chronically Absent Students","Percent","-9999"
"Canaan School District","","2013-2014","Eligible For Free Lunch","Chronically Absent Students","Percent","-9999"
"Canaan School District","","2013-2014","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-6666"
"Canaan School District","","2013-2014","Not Eligible For Lunch","Chronically Absent Students","Percent","10.1"
"Canaan School District","","2014-2015","Eligible For Free Lunch","Chronically Absent Students","Percent","-9999"
"Canaan School District","","2014-2015","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-6666"
"Canaan School District","","2014-2015","Not Eligible For Lunch","Chronically Absent Students","Percent","-9999"
"Canaan School District","","2015-2016","Eligible For Free Lunch","Chronically Absent Students","Percent","-9999"
"Canaan School District","","2015-2016","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-6666"
"Canaan School District","","2015-2016","Not Eligible For Lunch","Chronically Absent Students","Percent","10.3"
"Canterbury School District","","2011-2012","Eligible For Free Lunch","Chronically Absent Students","Percent","-9999"
"Canterbury School District","","2011-2012","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Canterbury School District","","2011-2012","Not Eligible For Lunch","Chronically Absent Students","Percent","3.4"
"Canterbury School District","","2012-2013","Eligible For Free Lunch","Chronically Absent Students","Percent","-9999"
"Canterbury School District","","2012-2013","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Canterbury School District","","2012-2013","Not Eligible For Lunch","Chronically Absent Students","Percent","6.0"
"Canterbury School District","","2013-2014","Eligible For Free Lunch","Chronically Absent Students","Percent","8.6"
"Canterbury School District","","2013-2014","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Canterbury School District","","2013-2014","Not Eligible For Lunch","Chronically Absent Students","Percent","4.1"
"Canterbury School District","","2014-2015","Eligible For Free Lunch","Chronically Absent Students","Percent","-9999"
"Canterbury School District","","2014-2015","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Canterbury School District","","2014-2015","Not Eligible For Lunch","Chronically Absent Students","Percent","3.1"
"Canterbury School District","","2015-2016","Eligible For Free Lunch","Chronically Absent Students","Percent","12.5"
"Canterbury School District","","2015-2016","Eligible For Reduced Lunch","Chronically Absent Students","Percent","0.0"
"Canterbury School District","","2015-2016","Not Eligible For Lunch","Chronically Absent Students","Percent","1.8"
"Canton School District","900312270","2011-2012","Eligible For Free Lunch","Chronically Absent Students","Percent","20.9"
"Canton School District","900312270","2011-2012","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Canton School District","900312270","2011-2012","Not Eligible For Lunch","Chronically Absent Students","Percent","3.3"
"Canton School District","900312270","2012-2013","Eligible For Free Lunch","Chronically Absent Students","Percent","19.3"
"Canton School District","900312270","2012-2013","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Canton School District","900312270","2012-2013","Not Eligible For Lunch","Chronically Absent Students","Percent","3.5"
"Canton School District","900312270","2013-2014","Eligible For Free Lunch","Chronically Absent Students","Percent","22.7"
"Canton School District","900312270","2013-2014","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Canton School District","900312270","2013-2014","Not Eligible For Lunch","Chronically Absent Students","Percent","7.9"
